index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
aac340a7cb7801ba2d6423d41464b4a5,2025-12-09T07:37:40Z,Cold Wave,शीत लहर भारत,hindi.moneycontrol.com,hi,0.8,"Schwere Kältewarnung bis zum 12. Dezember in Delhi, Rajasthan und Madhya Pradesh, IMD gibt Warnung vor Kältewelle heraus. Kältewellenwarnung: Das Indian Meteorological Department (IMD) hat bis zum 12. Dezember eine Kältewellenwarnung für die nördlichen Bundesstaaten Indiens, darunter Delhi, Madhya Pradesh und Rajasthan, herausgegeben. Nach Angaben der Meteorologischen Abteilung werden die Auswirkungen der Kälte in den meisten Teilen Nord- und Zentralindiens zu beobachten sein und…","दिल्ली, राजस्थान और मध्य प्रदेश में 12 दिसंबर तक तेज ठंड का अलर्ट, IMD ने जारी शीत लहर की चतावनी","Cold Wave Alert: भारतीय मौसम विज्ञान विभाग (IMD) ने दिल्ली, मध्य प्रदेश और राजस्थान सहित भारत के उत्तरी राज्यों के लिए 12 दिसंबर तक शीत लहर की चेतावनी जारी की है। मौसम विभाग के अनुसार, उत्तर और मध्य भारत के अधिकांश हिस्सों में ठंड का प्रभाव देखने को मिलेगा और…","Severe cold alert till December 12 in Delhi, Rajasthan and Madhya Pradesh, IMD issues cold wave warning. Cold Wave Alert: The Indian Meteorological Department (IMD) has issued a cold wave warning till December 12 for the northern states of India including Delhi, Madhya Pradesh and Rajasthan. According to the Meteorological Department, the effect of cold will be seen in most parts of North and Central India and…","Gravis frigus vigilat usque ad 12 Decembrem in Delhi, Rajasthan et Madhya Pradesh, IMD admonitio frigoris exit. Unda frigida erecti: Indicum Meteorologicum Department (IMD) monuit undam frigidam usque ad diem 12 Decembris denuntiavit pro civitatibus septentrionalibus Indiae inter Delhi, Madhya Pradesh et Rajasthan. Secundum Department Meteorologicum, effectus frigoris in plerisque Indiae Septentrionalis et Centralis partibus apparebit et…",https://hindi.moneycontrol.com/india/severe-cold-wave-alert-issued-in-delhi-rajasthan-and-madhya-pradesh-till-december-12-imd-issues-cold-wave-warning-article-2305756.html,https://images.moneycontrol.com/static-hindinews/2025/12/Cold-wave-alert.jpg,,"Cold Wave Alert: (IMD) , 12 , 
IMD: 
IMD 2 - 2°C 2 3 2-4°C 
IMD 4 3 2-3 
IMD 
IMD , ""9 12 , "" - 10 12 
 , , , 
IMD 9 13 , 10 
IMD 9 , 12 
 : 
 , :
 : Delhi AQI: -NCR , , ''!",,2026-01-09 09:20:05+00:00,wmo,India,SAS,Asia
ec2ac248b1f954ad9fc0c628e8d4082c,2025-12-16T03:45:26Z,Fog,कोहरा भारत,hindi.moneycontrol.com,hi,0.8,"Liste der ausgefallenen Züge: Züge in UP aufgrund von Nebel ausgefallen. Bitte überprüfen Sie den Status vor Reiseantritt. Es gibt wichtige Informationen für Passagiere, die mit Zügen reisen, die durch Uttar Pradesh fahren. Die Auswirkungen des kontinuierlich zunehmenden Nebels in Nordindien sind nun deutlich auf den Bahnbetrieb sichtbar. Meteorologen zufolge ist der Nebel zwischen Dezember und Februar am höchsten.","Trains Cancelled List: कोहरे के चलते यूपी में ट्रेनें रद्द, सफर से पहले स्टेटस जरूर करें चेक",उत्तर प्रदेश से होकर गुजरने वाली ट्रेनों से सफर करने वाले यात्रियों के लिए एक महत्वपूर्ण सूचना है। उत्तर भारत में लगातार बढ़ रहे कोहरे का असर अब रेलवे संचालन पर भी स्पष्ट रूप से दिखने लगा है। मौसम विशेषज्ञों के अनुसार दिसंबर से फरवरी के बीच कोहरा सबसे ज्यादा …,"Trains Canceled List: Trains canceled in UP due to fog, please check the status before travelling. There is an important information for the passengers traveling by trains passing through Uttar Pradesh. The effect of continuously increasing fog in North India is now clearly visible on railway operations. According to meteorologists, fog is highest between December and February.","Impedimenta List Cancellata: Impedimenta in UP cancellata ob nebulam, statui ante peregrinationem reprehendo placet. Magna notitia est de viatoribus per impedimenta iter per Uttar Pradesh transeuntes. Effectus nebulae augendae continue in India septentrionali nunc clare in operationibus ferriviariis conspicuus est. Secundum astrologi, nebula altissima inter Decembrem et Februarium est.",https://hindi.moneycontrol.com/india/up-train-status-check-list-cancelled-express-passenger-article-2311762.html,https://images.moneycontrol.com/static-hindinews/2025/09/Train.jpg,,", 1 28 28 16 , 20 
, , 
<ul><li>14324</li><li>14014</li><li>14235</li><li>15012</li><li>14311</li></ul>
12207 : 9, 13, 20, 27 ; 3, 10, 17, 24 ; 7, 14, 21, 28 
12208 : 7, 14, 21, 28 ; 4, 11, 18, 2… [+169 chars]",,2026-01-09 17:01:49+00:00,wmo,India,SAS,Asia
dcf0ac4309a6b4172ac2e04ec473f1a3,2025-12-16T11:33:05Z,Cold Wave,ठंडा भारत,www.aajtak.in,hi,0.8,"Dieses Dorf in Indien, in dem die Quecksilbertemperatur auf -60 °C sinkt und sogar das Blut gefriert ... wie leben die Menschen? Kältestes Dorf Indiens: Mit Beginn des Winters in Indien wird immer häufiger über Kälte gesprochen, aber Dras in Ladakh ist eine völlig andere Welt. Dieses Gebiet im Distrikt Kargil gilt als das kälteste Dorf Indiens, wo die Temperaturen im Winter gefährliche Werte erreichen.","भारत का वो गांव जहां -60°C तक गिरता है पारा, खून भी जम जाता है...कैसे जीते हैं लोग","Coldest Village of India: भारत में सर्दियों की शुरुआत के साथ ठंड की चर्चा आम हो जाती है, लेकिन लद्दाख का द्रास इससे बिल्कुल अलग दुनिया है. कारगिल जिले में बसा यह इलाका भारत का सबसे ठंडा गांव माना जाता है, जहां सर्दियों में तापमान खतरनाक स्तर तक पहुंच जाता है.","That village in India where the mercury falls to -60°C, even the blood freezes...how do people live. Coldest Village of India: With the onset of winter in India, discussion of cold becomes common, but Dras in Ladakh is a completely different world from it. This area situated in Kargil district is considered to be the coldest village in India, where the temperature reaches dangerous levels in winter.","Vicus ille in India ubi Mercurius ad -60°C cadit, etiam sanguis constringitur quomodo homines vivunt. Frigidissima Indiae villa: Ingruente hiemis in India, disputatio frigorum communis fit, sed Dras in Ladakh mundus ab ea omnino diversus est. Haec regio in regione Kargil sita censetur vicus in India frigidissimus, ubi temperatura periculosas gradus hiemis attingit.",https://www.aajtak.in/travel/photo/india-coldest-village-dras-minus-60-degree-temperature-life-in-ladakh-2414012-2025-12-16,https://akm-img-a-in.tosshub.com/aajtak/images/photo_gallery/202512/694120e7b2dcd-coldest-village-in-india-160537756-16x9.png,,", . - (NH1) . '-' , . , , , .
Photo: incredibleindia.gov.in",,2026-01-10 02:31:53+00:00,wmo,India,SAS,Asia
a57ac94f9524b3d9977a62c10f38cda4,2025-12-24T17:32:50Z,Drought,भारत में सूखा,hindi.moneycontrol.com,hi,0.1,"„Solange es Terror gibt, werden wir unser Schießpulver trocken halten“, zeigt ein Junge aus Mumbai Pakistan in Oxford den Spiegel. Oxford Union Debate: Es heißt, wenn Wahrheit und Logik zusammenkommen, seien keine schweren Worte nötig. Eine ähnliche Szene gab es im weltberühmten Debattierclub „Oxford Union“. Das dortige Debattenthema lautete: „Ist Indiens Pakistan-Politik nur auf Wahlpopularität ausgerichtet?“","'जब तक आतंक रहेगा, तब तक हम अपने बारूद को सूखा रखेंगे', ऑक्सफोर्ड में मुंबई के लड़के ने पाकिस्तान को दिखाया आईना","Oxford Union Debate: कहते हैं जब सच्चाई और तर्क एक साथ हों, तो भारी-भरकम शब्दों की जरूरत नहीं पड़ती। कुछ ऐसा ही नजारा दुनिया की मशहूर डिबेटिंग सोसाइटी 'ऑक्सफोर्ड यूनियन' में देखने को मिला। वहां बहस का मुद्दा था 'क्या भारत की पाकिस्तान नीति केवल चुनावी लोकप्रि…","'As long as there is terror, we will keep our gunpowder dry', Mumbai boy shows mirror to Pakistan in Oxford. Oxford Union Debate: It is said that when truth and logic are together, there is no need for heavy words. A similar scene was seen in the world's famous debating society 'Oxford Union'. The issue of debate there was 'Is India's Pakistan policy only for electoral popularity?","""Quamdiu pavor est, pulveris pyrii nostri aridam servabimus"", Mumbai puer speculum ad Pakistan in Oxonia ostendit. Oxoniensis Unio Altercatio: Cum veritas et logica simul sint, non opus est verbis gravibus. Similis scaena visa est in clarissima mundi societate ""Oxford Union"". Quaestio disputationis facta est 'Num Indiae Pakistan consilium tantum ad comitia popularis?",https://hindi.moneycontrol.com/world/viraansh-bhanushali-student-from-mumbai-exposed-pakistan-s-terror-narrative-at-oxford-union-society-watch-article-2320236.html,https://images.moneycontrol.com/static-hindinews/2025/12/viraansh-bhanushali-Oxford-Union-society.jpg,,"Oxford Union Debate: , - ' ' ' ?' - , 
' , '
 - , '' , ' ' , '' 
1993 RDX 257 , ' ? , 3 , ISI '' '
 26/11 CSMT , ' , '
 2008 , ? , ! ' '' , , '
 , ' ' , ' , '' , '' '
 , ' , '' ? '-' !'
' '

… [+362 chars]",,2026-01-12 20:56:13+00:00,edo,India,SAS,Asia
402137d18d7e298b9d150942cd87e62b,2025-12-29T07:43:37Z,Cold Wave,ठंडा भारत,hindi.moneycontrol.com,hi,0.1,"TMMTMTTM Box Office Collection: Karthik-Ananyas „Tu Meri Main Tera“ erholte sich nicht einmal am vierten Tag, schlechte Situation an der Abendkasse. Die romantische Komödie „Tu Meri Main Tera Main Tera Tu Meri“ von Kartik Aryan und Ananya Panday kam an Weihnachten in die Kinos, bleibt aber an den Kinokassen weit hinter den Erwartungen zurück. Der Film hat in vier Tagen kaum die Summe von 23 bis 24 Millionen Rupien erreicht, während „Dhurandhar“ von Ranveer Singh…","TMMTMTTM Box Office Collection: कार्तिक-अनन्या की 'तू मेरी मैं तेरा' चौथे दिन भी नहीं संभली, बॉक्स ऑफिस पर हुआ बुरा हाल","कार्तिक आर्यन और अनन्या पांडे की रोमांटिक कॉमेडी 'तू मेरी मैं तेरा मैं तेरा तू मेरी' क्रिसमस पर रिलीज हुई, लेकिन बॉक्स ऑफिस पर उम्मीदों से कोसों दूर साबित हो रही है। फिल्म ने चार दिनों में मुश्किल से 23-24 करोड़ का आंकड़ा छुआ है, जबकि रणवीर सिंह की 'धुरंधर' ज…","TMMTMTTM Box Office Collection: Karthik-Ananya's 'Tu Meri Main Tera' did not recover even on the fourth day, bad situation at the box office. Kartik Aryan and Ananya Panday's romantic comedy 'Tu Meri Main Tera Main Tera Tu Meri' released on Christmas, but is proving to be far from expectations at the box office. The film has barely touched the figure of Rs 23-24 crore in four days, while Ranveer Singh's 'Dhurandhar' has…","TMMTMTTM Collectio Box Officii: Karthik-Ananya 'Tu Meri Main Tera' etiam quarto die non recuperavit, condicionem malam in officio archa- nici. Kartik Aryan et Ananya Panday venereum comoedia 'Tu Meri Main Tera Main Tera Tu Meri' die Nativitatis dimisit, sed procul ab exspectatione archa officio esse probat. Pelliculae figuram Rs 23-24 crore in quatriduum vix attigit, dum Ranveer Singh scriptor 'Dhurandhar' habet ...",https://hindi.moneycontrol.com/entertainment/kartik-ananya-film-tu-meri-main-tera-fails-to-recover-even-on-the-fourth-day-fares-badly-at-the-box-office-article-2323125.html,https://images.moneycontrol.com/static-hindinews/2025/12/christamas-theatre.jpg,,"' ' , 23-24 , '' , 
 - 7.75 , 5.25 5.5 , ( 4) 4.97 5.37 , 23.47 23.75 , 26 , 
90 180 '' 2250 , 24-25% , 

' 3' , '' ,",,2026-01-13 20:56:56+00:00,wmo,India,SAS,Asia
0a84235af6cbe1ce2eadba869d24ecbe,2025-12-19T12:17:39Z,Drought,भारत में सूखा,www.aajtak.in,hi,0.2,"Aufgrund des Brandes in Bangladesch besteht für Indien an fünf Fronten eine unmittelbare Bedrohung. Welche Schritte wird die Modi-Regierung unternehmen? Bangladesch führt ständig solche Aktivitäten durch, die über die Toleranz jedes Nachbarlandes hinausgehen. Nach der Ermordung eines radikalen Studentenführers geht die Gewalt gegen hinduistische Minderheiten weiter. Letzte Nacht wurde ein Hindu-Jugendlicher wegen Gotteslästerung gelyncht. Auch die indische Botschaft wurde angegriffen…","बांग्लादेश में भड़की आग से भारत को 5 मोर्चों पर तत्‍काल खतरा, क्‍या कदम उठाएगी मोदी सरकार?",बांग्लादेश लगातार ऐसी हरकतें कर रहा है जो किसी भी पड़ोसी देश के बर्दाश्त के बाहर है. एक कट्टरपंथी छात्र नेता की हत्‍या के बाद हिंदू अल्पसंख्यकों पर हिंसा का क्रम जारी है. कल रात ईशनिंदा का आरोप लगाकर एक हिंदू युवक की लिंचिंग हुई. भारतीय दूतावास पर भी हमले की …,"There is an immediate threat to India on 5 fronts due to the fire in Bangladesh, what steps will the Modi government take? Bangladesh is continuously doing such activities which are beyond the tolerance of any neighboring country. After the murder of a radical student leader, violence against Hindu minorities continues. Last night a Hindu youth was lynched on charges of blasphemy. Indian Embassy was also attacked…","Indiae instantiam minas in 5 frontes ex igni in Bangladesha respicit, quos gradus Modi imperii capiet? Bangladesh continenter talia opera exercet quae sunt extra tolerantiam cuiuslibet regionis vicinae. Post occisionem radicalis studentis ducis, violentia contra Hinduistas minoritatibus continuatur. Prohibeo nocte adulescentia ob crimen blasphemiae incubuit. Legatio Indian etiam oppugnata est…",https://www.aajtak.in/opinion-analysis-/story/how-india-is-affected-by-bangladesh-violence-after-student-leader-osman-hadi-death-opns2-dskc-2417283-2025-12-19,https://akm-img-a-in.tosshub.com/aajtak/images/story/202512/6945336ab8fca-bangladesh-191323816-16x9.png,,". . . , -- . ,  -, . 
12  . 17 . . . . .  . 
 ISI . , , , .    . 
1. 
 ( 8-10% ) , . , -- .   2025 2,446 , , .
, , . . 1971 , . , . , UN .
 , . , .  .
2. 
 , . 2025 - 1,104 2,556 . JMB , ISI … [+201 chars]",,2026-01-13 20:56:56+00:00,edo,India,SAS,Asia
4d6a7888f1f1caa4d882246d4a0e8d85,2025-12-16T11:54:02Z,Cold Wave,शीत लहर भारत,hindi.moneycontrol.com,hi,0.3,"Autobatterie im Winter: Warum entlädt sich die Autobatterie im Winter schnell? Kennen Sie die Gründe und einfache Möglichkeiten zur Vorbeugung. Winter-Autobatterie: Während der Wintersaison haben Besitzer neuer und alter Autos oft mit dem Problem einer plötzlichen Batterieentladung zu kämpfen, und der Hauptgrund dafür ist das kalte Wetter. Kälte hat großen Einfluss auf die Autobatterie, wodurch häufig die Leistung der Batterie sinkt.",Winter Car Battery: सर्दियों में कार की बैटरी जल्दी क्यों हो जाती है डिस्चार्ज? जानें कारण और बचाव के आसान तरीके,"Winter Car Battery: सर्दियों के मौसम में नए और पुराने कार मालिकों को अक्सर अचानक बैटरी डिस्चार्ज होने की समस्या का सामना करना पड़ता है, और इसकी सबसे बड़ी वजह ठंडा मौसम होता है। ठंड का कार की बैटरी पर काफी असर पड़ता है, जिससे अक्सर बैटरी की परफॉर्मेंस कम हो जा…","Winter Car Battery: Why does car battery discharge quickly in winter? Know the reasons and easy ways of prevention. Winter Car Battery: During the winter season, new and old car owners often face the problem of sudden battery discharge, and the biggest reason for this is the cold weather. Cold has a great impact on the car battery, which often reduces the performance of the battery.","Hiems Car Pugna: Cur currus altilium emissio cito in hieme? Rationes cognosce et vias facilis praeventionis. Hiems Car Battery: Tempore hiemali, novi et veteres autocineti domini saepe difficultatem opponunt subitae pugnae missionis, et maxima ratio huius tempestatis frigoris est. Frigidum magnum momentum in pugna autocinetorum habet, quod saepe in exercitio pilae minuit.",https://hindi.moneycontrol.com/auto/why-do-car-batteries-deteriorate-faster-in-winter-learn-the-reasons-and-easy-ways-to-prevent-them-article-2312498.html,https://images.moneycontrol.com/static-hindinews/2025/12/Auto-Tips.jpg,,"Winter Car Battery:  , , , 
 , , 
 , , , , , 
60% , , , , , 
  - - 
 , - , :
 - , 
 : Bajaj Pulsar 220F: - ABS Pulsar 220F, 1.28",,2026-01-13 20:56:56+00:00,wmo,India,SAS,Asia
71da78074cc348817d7385768568c124,2025-12-17T03:50:11Z,Precipitation,वर्षा भारत,hindi.moneycontrol.com,hi,0.8,"Wetter-Update: Die Wirkung der Kälte hat zugenommen, viele Bezirke von Bihar sind von Nebel erfasst, nach dem 22. Dezember dürfte es noch schlimmer werden. In vielen Bezirken von Bihar herrscht immer noch dichter Nebel, weshalb die Menschen den Morgen sehr kalt und diesig begannen. In insgesamt 12 Bezirken, darunter der Hauptstadt Patna, Bettiah, Gopalganj und Sitamarhi, herrschte am Morgen dichter Nebel. Nach Angaben des Meteorologischen Amtes liegt derzeit das Minimum des Staates…","Weather Update: ठंड का असर बढ़ा, बिहार के कई जिले कोहरे की चपेट में, 22 दिसंबर के बाद और गंभीर होने की संभावना","बिहार के कई जिले आज भी घने कोहरे की चपेट में हैं, जिससे लोगों की सुबह की शुरुआत बेहद ठंडी और धुंधली रही। राजधानी पटना, बेतिया, गोपालगंज, सीतामढ़ी समेत कुल 12 जिलों में सुबह-सुबह घना कोहरा छाया हुआ था। मौसम विभाग के आंकड़ों के अनुसार, फिलहाल प्रदेश का न्यूनतम …","Weather Update: The effect of cold increased, many districts of Bihar are in the grip of fog, it is likely to become more serious after December 22. Many districts of Bihar are still under the grip of dense fog, due to which people started the morning very cold and hazy. There was dense fog in the morning in a total of 12 districts including the capital Patna, Bettiah, Gopalganj, Sitamarhi. According to the data of the Meteorological Department, at present the state's minimum…","Tempestas Renovatio: Effectus frigoris auctus, multae regiones Bihar in caligine nebulae sunt, verisimile est post Decembrium graviorem fieri 22. Multae regiones Bihar adhuc sub densae nebulae detinentur, ex quibus homines mane frigidissimi et nebulae inceperunt. Nebula densa mane facta est in summa 12 regiones cum capitali Patna, Bettiah, Gopalganj, Sitamarhi. Secundum notitia Department of Meteorologicum, nunc in minimis rei publicae...",https://hindi.moneycontrol.com/india/bihar-22-december-cold-wave-alert-patna-gopalganj-12-districts-foggy-weather-article-2312765.html,https://images.moneycontrol.com/static-hindinews/2025/11/Winter-Weather-Updates.jpg,,,,2026-01-13 20:56:56+00:00,wmo,India,SAS,Asia
2456610538f2ff08d70eb337bff455b2,2025-12-15T05:58:05Z,Tsunami,सुनामी,www.aajtak.in,hi,0.9,"Die Rekorde an den Kinokassen brachen durch den Tsunami von „Dhurandhar“ zusammen. Die Einnahmen beliefen sich in 10 Tagen auf über 350 Millionen Rupien. „Dhurandhar“ hat einen Sturm in den Kinos ausgelöst. Die Shows finden rund um die Uhr statt, es sind jedoch keine Tickets erhältlich. Dieses riesige Publikum hat „Dhurandhar“ zu einem Rekord an den Kinokassen beschert, der unmöglich zu erreichen schien. Es hat Filme wie „Pushpa 2“, „Jawaan“, „Animal“ und „Gadar 2“ weit hinter sich gelassen.",'धुरंधर' की सुनामी में ढहे बॉक्स ऑफिस रिकॉर्ड... 10 दिन में 350 करोड़ पार,"'धुरंधर' ने थिएटर्स में तूफान खड़ा कर दिया है. चौबीसों घंटे शोज चल रहे हैं, पर टिकट नहीं मिल रहे. इस जबरदस्त भीड़ ने 'धुरंधर' को बॉक्स ऑफिस पर वो रिकॉर्ड दिया है, जिसका बनना असंभव लगता था. इसने 'पुष्पा 2', 'जवान', 'एनिमल', 'गदर  2' जैसी फिल्मों को बहुत पीछे छोड़…","Box office records collapsed in the tsunami of 'Dhurandhar'... crossed Rs 350 crore in 10 days. 'Dhurandhar' has created a storm in theatres. Shows are going on 24 hours, but tickets are not available. This huge crowd has given 'Dhurandhar' that record at the box office, which seemed impossible to achieve. It has left films like 'Pushpa 2', 'Jawaan', 'Animal', 'Gadar 2' far behind.","Arca officii monumenta concidit in tsunami de 'Dhurandhar'... transiit Rs 350 crore in 10 diebus. 'Dhurandhar' tempestatem in theatris creavit. Spectacula in 24 horis geruntur, sed tesserae praesto non sunt. Haec ingens turba ""Dhurandhar"" testimonium in archa officiorum dedit, quod consequi impossibile videbatur. Membrana sicut ""Pushpa II"", ""Jawaan"", ""Animal"", ""Gadar II"" longe post reliquit.",https://www.aajtak.in/entertainment/bollywood-news/story/dhurandhar-box-office-second-weekend-all-time-record-pushpa-2-jawan-ranveer-ntcpsm-dskc-2413016-2025-12-15,https://akm-img-a-in.tosshub.com/aajtak/images/story/202512/693fa23bc3678-dhurandhar-storms-box-office-in-second-weekend--creates-all-time-record-155253794-16x9.jpg,,"'' , . 100 . '' , ' 2', '' '' . 10 '' ,   ''   .
 ''7 218 '' . 8 , . 28 . 34.70 . '' 50% . 53.70 . ''      .
 '' '' . -   . '' . 10 , '' .
10 ' 2' (46 ) . '' 10 60 . 10 .
'' , . ' 2' ()  127 . . … [+165 chars]",,2026-01-16 10:46:48+00:00,random,,,
c0fef3d31afe4e4ed4c87dc4b559afb9,2025-12-15T08:56:07Z,Tsunami,सुनामी,www.aajtak.in,hi,0.9,"Dhurandhar übersteigt 350 Crore Rupien in 10 Tagen! Ranveer Singhs Film „Dhurandhar“ hat sich an den Kinokassen zu einem Tsunami entwickelt. Der Film hatte am ersten Wochenende nach seiner Veröffentlichung mehr als 100 Crore Rupien eingespielt und hat am zweiten Wochenende Geschichte geschrieben. In nur 10 Tagen stellte „Dhurandhar“ einen Rekord auf, den „Pushpa 2“, „Jawaan“ bisher nicht erreicht hatte ...",10 दिन में 350 करोड़ पार Dhurandhar!,"रणवीर सिंह की फिल्म ‘धुरंधर’ बॉक्स ऑफिस पर सुनामी बन चुकी है. फिल्म ने रिलीज के पहले वीकेंड में ही 100 करोड़ से ज्यादा की कमाई कर ली थी, और दूसरे वीकेंड में इसने इतिहास रच दिया है. महज 10 दिनों में ‘धुरंधर’ ने वो रिकॉर्ड बना दिया, जो अब तक ‘पुष्पा 2’, ‘जवान’ …","Dhurandhar crosses Rs 350 crore in 10 days! Ranveer Singh's film 'Dhurandhar' has become a tsunami at the box office. The film had earned more than Rs 100 crore in the first weekend of its release, and has created history in the second weekend. In just 10 days, 'Dhurandhar' made a record which till now was not achieved by 'Pushpa 2', 'Jawaan'...","Dhurandhar transit Rs CCCL crore in X diebus! Ranveer Singh pellicula 'Dhurandhar' tsunami in officio archa facta est. Pellicula plus quam Rs 100 crore meruerat in primo volutpat vestibulum suae emissionis, et historiam in secunda weekend creavit. Modo X diebus, ""Dhurandhar"" testimonium fecit quod usque nunc non est consecutum per ""Pushpa II"", ""Jawaan"".",https://www.aajtak.in/short-videos/video/dhurandhar-box-office-second-weekend-all-time-record-pushpa-2-jawan-2413126-2025-12-15,https://akm-img-a-in.tosshub.com/aajtak/images/video/202512/693fccd23d77d-dhurandhar-155436673-16x9.jpg,,"Please rotate your device
 . .",,2026-01-16 10:46:48+00:00,random,,,
