index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
07179c03449c5dc73f3243b59e78a518,2026-05-01T01:48:10Z,Precipitation,मौसम सामने,www.aajtak.in,hi,0.8,"Unfall am Bargi-Staudamm: Diese Nachlässigkeit der Verwaltung kam ans Licht. Der Kreuzfahrtunfall im Bargi-Staudamm von Jabalpur hat ernsthafte Fragen hinsichtlich verwaltungstechnischer Nachlässigkeit aufgeworfen. Als Hauptgrund für den Unfall wurde bekannt, dass die Meteorologische Abteilung bereits eine gelbe Warnung wegen starker Winde ausgegeben hatte, der Kreuzfahrtbetrieb auf dem Narmada-Fluss jedoch trotzdem fortgesetzt wurde …",बरगी डैम हादसा: प्रशासन की ये लापरवाही आई सामने,"जबलपुर के बरगी डैम में हुए क्रूज हादसे ने प्रशासनिक लापरवाही को लेकर गंभीर सवाल खड़े कर दिए हैं. हादसे का मुख्य कारण यह सामने आया है कि मौसम विभाग ने पहले ही तेज हवाओं को लेकर येलो अलर्ट जारी किया था, लेकिन इसके बावजूद नर्मदा नदी में क्रूज का संचालन जारी रखा …","Bargi Dam accident: This negligence of the administration came to light. The cruise accident in Bargi Dam of Jabalpur has raised serious questions regarding administrative negligence. The main reason for the accident has come to light that the Meteorological Department had already issued a yellow alert regarding strong winds, but despite this the cruise operation in the Narmada river continued…","Bargi Dam casus: Haec negligentia administrationis in lucem prodiit. Lecytho casus in Bargi Dam Jabalpur graves quaestiones movit circa negligentiam administrativam. Praecipua accidentis ratio in lucem venit quod dolor Meteorologicus iam flavum intentum circa ventos fortes edidit, sed tamen lecythus operationis in flumine Narmada continuavit…",https://www.aajtak.in/short-videos/video/jabalpur-bargi-dam-cruise-sank-update-permission-even-after-yellow-alert-lcl-vtp-vdor-2538607-2026-05-01,https://akm-img-a-in.tosshub.com/aajtak/images/video/202605/69f40628eb4d7-bargi-dam-accident-014715475-16x9.jpg,,"Please rotate your device
 . .",,2026-05-03 04:15:43+00:00,random,,,
e4601ee7dd535c7419355dd294fbfa80,2026-05-01T12:59:19Z,Storm,बवंडर,hindi.moneycontrol.com,hi,0.9,IMD-Warnung vor starkem Regen: Warnung vor Tornados und starken Regenfällen in diesen Bundesstaaten. Das Wetter wird in den nächsten 5 Tagen so bleiben. Das Indian Meteorological Department (IMD) hat aufgrund der Auswirkungen aktiver westlicher Störungen und verschiedener Zyklonzirkulationen bis zum 7. Mai in 25 Bundesstaaten des Landes eine Warnung vor Gewittern und Regen zu unterschiedlichen Zeiten herausgegeben. Nach Angaben des Meteorologischen Amtes werden in einigen Gebieten Windgeschwindigkeiten von 50 bis 60 km pro Stunde erwartet…,"IMD Heavy Rain Alert: इन राज्यों में बवंडर वाले तूफान और भारी बारिश का अलर्ट, अगले 5 दिनों तक ऐसा रहेगा मौसम",भारतीय मौसम विभाग (IMD) ने सक्रिय पश्चिमी विक्षोभ और विभिन्न चक्रवाती परिसंचरणों के असर के चलते देश के 25 राज्यों में अलग अलग समय पर 7 मई तक आंधी-बारिश का अलर्ट जारी किया है। मौसम विभाग के मुताबिक कुछ इलाकों में 50 से 60 किमी प्रति घंटा की रफ्तार से चलने वाला…,"IMD Heavy Rain Alert: Alert of tornadoes and heavy rains in these states, the weather will remain like this for the next 5 days. The Indian Meteorological Department (IMD) has issued an alert of thunderstorm and rain at different times in 25 states of the country till May 7 due to the impact of active western disturbance and various cyclonic circulations. According to the Meteorological Department, wind speed of 50 to 60 km per hour is expected in some areas…","IMD Gravis Pluviae erecti: erecti turbines et imbres in his civitatibus, tempestas haec diebus 5 proximis manebit. Department Meteorologicum Indicum (IMD) evigilavit tonitribus et pluviis diversis temporibus in 25 statu patriae usque ad diem septimum Maii ob impulsum commotionis activae occidentalis et variae cyclonicae circulationes. Secundum Department Meteorologicum, celeritas venti 50 ad 60 km per hora expectatur in nonnullis locis…",https://hindi.moneycontrol.com/india/imd-heavy-rain-alert-for-cyclonic-storms-and-heavy-rainfall-in-these-states-weather-forecast-for-the-next-5-days-article-2397351.html,https://images.moneycontrol.com/static-hindinews/2026/05/IMD-Rain-Alert-AI.jpg,,"(IMD) 25 7 - 50 60 (Thundersquall) 70 
- : 
 - -, 7 3 5 -, - 
, 2 7 4 6 4 7 (30-40 Km/) 1 7 
 : 70kmph 
 , 5 7 1 70 / 4 1 1 2 1, 3 4 70 / 
 : 
, 1 4 6-7 1 3 , , 5 
 : 
 5 50 / 3 4 70 / 3 5 
… [+23 chars]",,2026-05-03 16:05:10+00:00,random,,,
fe56a23a880597b3398c21bf03282901,2026-05-02T15:32:28Z,Storm,बवंडर,hindi.moneycontrol.com,hi,0.9,"IMD Warnung vor starkem Regen: Fürchterlicher stürmischer Regen, Tornado-Warnung in diesen Staaten ausgegeben, das Wetter wird vom 3. bis 6. Mai so sein. Das Indian Meteorological Department (IMD) hat für 25 Bundesstaaten im Nordwesten, Nordosten und Südindien eine Warnung vor starkem Regen und Sturm herausgegeben. Nach Angaben des Ministeriums ist die schlimmste Wetterform vom 3. bis 6. Mai zu beobachten. Wo die Geschwindigkeit der Sturmwinde 70 km pro Stunde erreicht…","IMD Heavy rain alert: इन राज्यों में भयानक तूफानी बारिश, बवंडर का अलर्ट जारी, 3 से 6 मई तक ऐसा रहेगा मौसम","भारतीय मौसम विभाग (IMD) ने उत्तर-पश्चिम, पूर्वोत्तर और दक्षिण भारत के 25 राज्यों के लिए भारी बारिश और तूफान का अलर्ट जारी किया है। विभाग के मुताबिक 3 से 6 मई के दौरान मौसम का सबसे उग्र रूप देखने को मिल सकता है। जहां तूफानी हवाओं की रफ्तार 70 किमी प्रति घंटा त…","IMD Heavy rain alert: Terrible stormy rain, tornado alert issued in these states, weather will be like this from 3rd to 6th May. The Indian Meteorological Department (IMD) has issued an alert of heavy rain and storm for 25 states of North-West, Northeast and South India. According to the department, the most severe form of weather can be seen from 3rd to 6th May. Where the speed of storm winds reaches 70 km per hour…","IMD Imber erectus gravis: Imber vehemens terribilis, turbo in his civitatibus erectus erectus, tempestas erit haec ab die 3 ad diem 6 Maii. Indicum Meteorologicum Indicum (IMD) vigilantem pluviae et tempestatis edidit propter 25 civitates septentrionalis-Occidentalis, Indiae septentrionalis et meridionalis. Secundum department, gravissima forma tempestatum videri potest a die 3 ad diem 6 mensis Maii. Ubi celeritas ventorum procellarum attingit 70 km per horam…",https://hindi.moneycontrol.com/india/imd-heavy-rain-and-atrom-alert-in-these-states-tornado-alert-issued-latest-weather-updates-article-2397607.html,https://images.moneycontrol.com/static-hindinews/2025/06/RAINS_IN_DELHI-1.jpg,,,,2026-05-03 16:05:10+00:00,random,,,
3c861199b91465699eb916346b18ce96,2026-05-02T07:54:35Z,Flood,बाढ़ भारत,www.aajtak.in,hi,0.9,"Ich dachte, es würden Raketen kommen ... Flut von Memes in Alarmbereitschaft. Viele Menschen in Indien erhielten plötzlich einen Notfallalarm mit einem lauten Ton auf ihren Telefonen, wodurch die Menschen ein wenig Angst bekamen. Später stellte sich heraus, dass es sich hierbei nicht um eine Drohung handelte, sondern um einen Test des Katastrophenwarnsystems durch die Regierung. Die Leute begannen, lustige Memes auf",मुझे लगा मिसाइलें आ रही हैं... इमरजेंसी अलर्ट पर मीम्स की बाढ़,"भारत में कई लोगों के फोन पर अचानक तेज आवाज के साथ इमरजेंसी अलर्ट आया, जिससे लोग थोड़ा डर गए. बाद में पता चला कि यह कोई खतरा नहीं, बल्कि सरकार द्वारा आपदा चेतावनी सिस्टम टेस्ट थी. एक्स पर लोगों ने मजेदार मीम्स बनाकर शेयर करना शुरू कर दिया, जिससे यह मामला और भी…","I thought missiles were coming... Flood of memes on emergency alert. Many people in India suddenly received an emergency alert with a loud sound on their phones, due to which people got a little scared. Later it was revealed that this was not a threat, but a disaster warning system test by the government. People started creating and sharing funny memes on X, due to which this matter became even more…","Putabam telis venire... Diluvium mematum in subitis intentis. Multi homines in India subito tumultum intenti sunt cum magno sonitu in telephoniis gestabilibus, propter quas homines parum perterriti sunt. Postea revelatum est hanc non minam esse, sed ratio cladis monentis imperium expertum esse. Homines inceperunt creare et communicare ridiculam mematum in X, propter quod haec res magis etiam facta est.",https://www.aajtak.in/trending/story/india-emergency-alert-phone-meme-twitter-viral-cell-broadcast-system-rttw-dskc-2539712-2026-05-02,https://akm-img-a-in.tosshub.com/aajtak/images/story/202605/69f5ae09b11af-20260502-02554833-16x9.jpg,,"Big rebrand alert:
I killed off PeteTheEth because even my own username couldnt handle how hammered I get.
Welcome to @HammeredToday where the takes are reckless, the opinions are free, and my port… [+115 chars]",,2026-05-04 04:15:43+00:00,wmo,India,SAS,Asia
cd17b60e7631c7cd9f8a0f7f5dc75204,2026-05-03T10:44:41Z,Tropical Cyclone,चक्रवात,hindi.moneycontrol.com,hi,0.9,"IMD Starkregenwarnung: Sturm mit einer Geschwindigkeit von 70 km/h in diesen Bundesstaaten, Starkregenwarnung, das Wetter wird bis zum 5. Mai so bleiben. Nach Angaben der Abteilung vom 3. bis 5. Mai…","IMD Heavy rain alert: इन राज्यों में 70 kmph की रफ्तार के साथ तूफान, भारी बारिश का अलर्ट, 5 मई तक ऐसा रहेगा मौसम",IMD Heavy rain alert: भारतीय मौसम विभाग (IMD) ने ताजा चेतावनी जारी करते हुए बताया है कि उत्तर-पश्चिम भारत में पश्चिमी विक्षोभ और हरियाणा एवं राजस्थान के ऊपर बने चक्रवाती परिसंचरणों के कारण मौसम में बड़ा बदलाव आने वाला है। विभाग के मुताबिक 3 से 5 मई के दौरान द…,"IMD Heavy rain alert: Storm with speed of 70 kmph in these states, heavy rain alert, weather will remain like this till May 5. IMD Heavy rain alert: The Indian Meteorological Department (IMD) has issued a fresh warning saying that there is going to be a major change in the weather due to the Western Disturbance in North-West India and the cyclonic circulation over Haryana and Rajasthan. According to the department, during May 3 to 5…","IMD Imbribus gravis intentus: Tempestas cum velocitate 70 kmphum in his civitatibus, pluviae alacres, tempestas manebit ut hoc usque ad Maium 5. IMD pluviae gravis erectus: Indicum Meteorologicum Dicasterii (IMD) novam admonitionem praebuit dicens maiorem mutationem tempestatum futuram esse propter Occidentalem Disturbationem in India Septentrionali et cyclonicam circulationem Haryana et Rajasthan. Iuxta department, die 3 Maii ad 5…",https://hindi.moneycontrol.com/india/imd-heavy-rain-alert-storms-with-speeds-of-70-kmph-and-heavy-rainfall-alerts-issued-for-these-states-weather-conditions-to-persist-until-may-5-article-2397802.html,https://images.moneycontrol.com/static-hindinews/2026/04/IMD-Heavy-Rain-Alert.jpg,,"IMD Heavy rain alert: (IMD) -   3 5 ( ) 
- : 
<ul><li>- </li><li>-, : 5 -, , , , 3 5 (Hailstorm) 4 </li><li>, : 4 5 </li><li> : 3 4 4 70 / </li></ul>
 : 
: 3-4 3 5 70 / 4 
, : 3 5 3-4 , 4 4 
 :… [+122 chars]",,2026-05-04 12:10:09+00:00,random,,,
cd368ced276eb9204a89363ca33e3de1,2026-05-02T02:14:07Z,Thunderstorm,ओलावृष्टि,hindi.moneycontrol.com,hi,0.9,"Wetter in Delhi: Nach Regen und Hagel hat sich das Wetter in Delhi stark verändert, die Menschen konnten sich von der sengenden Hitze erholen, die durch sinkende Temperaturen verursacht wurde. Wetter in Delhi: Die Bewohner Delhis erholen sich von der sengenden Hitze im April. Nachdem es am Donnerstag (30. April) in Teilen der Stadt geregnet und gehagelt hatte, sanken die Temperaturen am Freitag unter das normale Niveau, was das Wetter im Vergleich zur jüngsten sengenden Hitze deutlich angenehmer machte. Last…","Delhi Weather: बारिश और ओले के बाद दिल्ली के मौसम में बड़ा बदलाव, तापमान गिरने से लोगों को भीषण गर्मी से मिली राहत","Delhi Weather: दिल्लीवासियों को अप्रैल की भीषण गर्मी से राहत मिल रही है। गुरुवार (30 अप्रैल) को शहर के कुछ हिस्सों में बारिश और ओलावृष्टि के बाद, शुक्रवार को तापमान सामान्य स्तर से नीचे आ गया, जिससे मौसम हाल की भीषण गर्मी की तुलना में काफी सुहावना हो गया। भार…","Delhi Weather: Big change in the weather of Delhi after rain and hail, people got relief from the scorching heat due to falling temperature. Delhi Weather: Delhiites are getting respite from the scorching heat of April. After rain and hailstorm in parts of the city on Thursday (April 30), the temperature dropped below normal levels on Friday, making the weather much pleasant compared to the recent scorching heat. Burden…","Tempestas Delhi: Magna mutatio in tempestate Delhi post pluviam et grandinem, homines ab aestu ardore propter cadentem temperiem levati sunt. Tempestas Delhi: Delhiites ab incalescente aestu Aprilis requiem questus est. Post pluviam et grandinem in partibus urbis die Iovis (30 Aprilis), temperatura infra gradatim normales die Veneris omissa est, facta tempestas multa iucundissima comparata recenti aestu ardore. Onus…",https://hindi.moneycontrol.com/india/after-rain-and-hailstorm-delhi-weather-took-a-major-turn-with-temperatures-dropping-to-bring-relief-from-the-scorching-heat-article-2397407.html,https://images.moneycontrol.com/static-hindinews/2026/05/दिल्ली-3.jpg,,"Delhi Weather:  (30 ) , , (IMD) , 36.4 , 2.9 22.8 , 1.9 
 , 38 41 , 
 : 
36.4 
 35.1 , 34.6 , 34.9 35.4 
 21.3 , 21.8 , 20.4 21.4 , 
 - (CPCB) , (AQI) 119 
CPCB , 29 , 14 , 
 , AQI 101 200 , … [+35 chars]",,2026-05-05 11:45:53+00:00,random,,,
e9e58fef7395a495193c4346ac9a4bc6,2026-05-05T02:53:39Z,Thunderstorm,भारत में गंभीर मौसम,hindi.moneycontrol.com,hi,0.8,"Das heutige Wetter, 5. Mai: Warnung vor stürmischen Winden und heftigen Regenfällen mit einer Geschwindigkeit von bis zu 70 km/h in diesen Bundesstaaten, das Meteorologische Amt gab diese Warnung heraus. Aaj Ka Mausam 05. Mai: Das Indian Meteorological Department (IMD) hat eine ernste Wetterwarnung für den 5. Mai in vielen Teilen des Landes herausgegeben. Aufgrund der Aktivitäten vor dem Monsun in Nordwest-, Zentral- und Ostindien kam es zu stürmischen Winden mit einer Geschwindigkeit von bis zu 70 km/h, starken Regenfällen …","आज का मौसम 5 मई: इन राज्यों में 70kmph की रफ्तार से तूफानी हवाएं और हैवी बारिश का अलर्ट, मौसम विभाग ने दी ये चेतावनी","Aaj Ka Mausam 05 May: भारतीय मौसम विज्ञान विभाग (IMD) ने 5 मई के लिए देश के कई हिस्सों में मौसम को लेकर गंभीर चेतावनी जारी की है। उत्तर-पश्चिम, मध्य और पूर्वी भारत में मानसून से पहले की गतिविधियों के चलते 70 किमी/घंटा तक की रफ्तार से तूफानी हवाएं, भारी बारिश …","Today's weather, May 5: Alert of stormy winds and heavy rains at the speed of 70kmph in these states, Meteorological Department gave this warning. Aaj Ka Mausam 05 May: The Indian Meteorological Department (IMD) has issued a serious warning regarding the weather in many parts of the country for 5 May. Due to pre-monsoon activities in North-West, Central and East India, stormy winds with speed up to 70 km/hour, heavy rains…","Tempestas hodierna, V Maii: Intenti tempestatum ventorum et imbrium cum velocitate 70kmph in his civitatibus, dolor Meteorologicus hoc monuit. Aaj Ka Mausam 05 Maii: Indicum Meteorologicum Department (IMD) gravem admonitionem de tempestate in multis partibus patriae ad diem 5 Maii edixit. Ob actiones prae-monsoon in India septentrionali, media et oriente Indiae, venti procellae cum velocitate usque ad 70 km/horam, imbribus gravibus ...",https://hindi.moneycontrol.com/india/aaj-ka-mausam-05-may-imd-alert-for-stormy-winds-gusting-up-to-70-km-and-heavy-rainfall-in-these-states-weather-department-issues-warning-article-2398461.html,https://images.moneycontrol.com/static-hindinews/2026/05/IMD_RAIN_NEWS.jpg,,"Aaj Ka Mausam 05 May: (IMD) 5 -, 70 / , 
 (IMD) , 
 : - ?
:-
70 / : , , , , , , , , , , , , , , , , , , , , 50-60 / 70 / 
 : , , , , , , , , , , 
 (60 /): , , , , , , 40-50 / 60 / 
 -, 0405 20… [+224 chars]",,2026-05-07 17:12:45+00:00,wmo,India,SAS,Asia
ba8fe9427bbd1d754b9ec3e4234f0a68,2026-05-06T03:15:21Z,Heat Wave,लू 21 मंडल,hindi.moneycontrol.com,hi,0.3,"IMD-Wetterwarnung Indien: Gewitterwarnung in 14 Bundesstaaten, einschließlich Delhi-UP, Winde wehen mit einer Geschwindigkeit von 65 km/h. IMD-Wetterwarnung Indien: Das Wetteramt hat in 14 Bundesstaaten, darunter Delhi, UP, Bihar und Madhya Pradesh, eine Warnung vor Regen und Sturm inmitten der sengenden Hitze herausgegeben. In dieser Zeit wehen Winde mit einer Geschwindigkeit von 65 Kilometern pro Stunde, wodurch sich die Situation verschlechtern könnte. Laut IMD ist Ost…","IMD Weather Alert India: दिल्ली-UP समेत 14 राज्यों में आंधी-बारिश का अलर्ट, 65 kmph की रफ्तार से चलेंगी हवाएं","IMD Weather Alert India: मौसम विभाग ने भीषण गर्मी के बीच दिल्ली, यूपी, बिहार, मध्य प्रदेश सहित 14 राज्यों में बारिश और आंधी-तूफान का अलर्ट जारी किया है। इस दौरान 65 किलोमीटर प्रतिघंटे की स्पीड से हवाएं चलेंगी, जिससे हालात बिगड़ सकते हैं। IMD के अनुसार, पूर्वी…","IMD Weather Alert India: Thunderstorm alert in 14 states including Delhi-UP, winds will blow at a speed of 65 kmph. IMD Weather Alert India: The Meteorological Department has issued an alert of rain and storm in 14 states including Delhi, UP, Bihar, Madhya Pradesh amid the scorching heat. During this time, winds will blow at a speed of 65 kilometers per hour, due to which the situation may worsen. According to IMD, eastern…","IMD Tempestas erecti India: Tonitruum erecti in 14 civitatibus inclusis Delhi-UP, venti celeritatem 65 kmph flabunt. IMD Tempestas erecti India: Department Meteorologicum acris pluviae et tempestatis in 14 civitatibus in quibus Delhi, UP, Bihar, Madhya Pradesh inter aestus ardet, edidit. Hoc tempore venti celeritatem 65 chiliometrorum per horae flabunt, quo res peior fieri potest. Secundum IMD, orientem…",https://hindi.moneycontrol.com/india/amid-scorching-heat-imd-issues-major-alert-thunderstorms-and-rain-expected-in-14-states-including-delhi-and-up-article-2398854.html,https://images.moneycontrol.com/static-hindinews/2026/05/Weather-Update-2.jpg,,"IMD Weather Alert India:  , , , 14 - 65 , IMD , , ( ) 
 , , , , , , , , , , 
-NCR 
<ul><li>-NCR (6 10 ): 5 , 6 36 21 </li><li>7 37 2 , 8 38 23 9 10 39 </li></ul>
<ul><li> (6 7 ):  24 - IMD , 31 2… [+508 chars]",,2026-05-08 07:01:46+00:00,wmo,India,SAS,Asia
239f8ec1d02748737a7610a46dd00d15,2026-05-07T03:37:44Z,Thunderstorm,आंधी तूफान 19 मंडल,hindi.moneycontrol.com,hi,0.3,"Wetter-Update heute: Warnung vor Sturm und Regen in 13 Bundesstaaten, Windgeschwindigkeiten von 90 °C, siehe IMD-Prognose. Wetter-Update heute: Inmitten der sengenden Hitze hat sich das Wetter in vielen Bundesstaaten des Landes plötzlich geändert. Mancherorts regnet es mit starkem Wind und mancherorts verschärfen Stürme die Probleme der Menschen. Anhaltende Regenfälle in vielen Gebieten, darunter Uttar Pradesh, Tamil Nadu, Kerala und Puducherry…","Weather Update Today: 13 राज्यों में आंधी-तूफान और बारिश का अलर्ट, 90 की स्पीड से चलेंगी हवाएं, देखें IMD फोरकास्ट","Weather Update Today: भीषण गर्मी के बीच देश के कई राज्यों में मौसम ने अचानक करवट ले ली है। कहीं तेज हवाओं के साथ बारिश हो रही है तो कहीं आंधी-तूफान लोगों की मुश्किलें बढ़ा रहा है। उत्तर प्रदेश, तमिलनाडु, केरल और पुडुचेरी समेत कई इलाकों में लगातार बारिश का दौर…","Weather Update Today: Alert of storm and rain in 13 states, winds will blow at the speed of 90, see IMD forecast. Weather Update Today: Amidst the scorching heat, the weather has suddenly taken a turn in many states of the country. At some places it is raining with strong winds and at some places storms are increasing the problems of the people. Continuous rains in many areas including Uttar Pradesh, Tamil Nadu, Kerala and Puducherry…","Tempestas Renovatio Hodie: Procellae et pluviae erecti in 13 civitatibus, venti celeritatem 90 flabunt, IMD videbunt. Tempestas Renovatio Hodie: Inter aestum aestus subito tempestas in multis statibus regionis mutatur. Alicubi pluit ventis validis et in aliquibus locis tempestates difficultates hominum augent. Imbres continui in multis locis inter Uttar Pradesh, Tamil Nadu, Kerala et Puducherry…",https://hindi.moneycontrol.com/india/thunderstorm-and-rain-alert-in-13-states-winds-will-blow-at-a-speed-of-90-kmph-see-imd-forecast-article-2399295.html,https://images.moneycontrol.com/static-hindinews/2026/05/Weather-Today.jpg,,"Weather Update Today:  - , , (IMD) , 10 12 - , , - 40 60 
IMD , , , , , , 6-7 , , - 
IMD , , , - , , 9 70 kmph , , 
 (7 9 2026)
<ul><li> - , 40 Skymet 10 , , - 15 </li><li> , -NCR , 36 22 , 8 12 … [+112 chars]",,2026-05-08 07:01:46+00:00,wmo,India,SAS,Asia
7114627eb87a73dcf96c6b6e1e6be5d1,2026-05-06T06:12:19Z,Flood,नदी में बाढ़,hindi.moneycontrol.com,hi,0.3,"Samik Bhattacharya: „Haare auf Anupam Khers Kopf …“ BJP-Führer greift TMC an, Schauspieler reagiert. Samik Bhattacharya: Der bengalische Einheitschef der Bharatiya Janata Party, Samik Bhattacharya, sagte, es sei „nicht möglich“, dass der Trinamool Congress (TMC), dessen Partei bei den Parlamentswahlen am Montag eine vernichtende Niederlage erlitten hatte, im Bundesstaat wieder an die Macht zurückkehrt. Die BJP hat...","Samik Bhattacharya: ""अनुपम खेर के सिर पर बाल..."" भाजपा नेता ने TMC पर बोला हमला, अभिनेता ने दिया रिएक्शन","Samik Bhattacharya: भारतीय जनता पार्टी की बंगाल यूनिट के प्रमुख सामिक भट्टाचार्य ने कहा है कि तृणमूल कांग्रेस (TMC), जिसे उनकी पार्टी ने सोमवार को विधानसभा चुनावों में करारी शिकस्त दी थी, का राज्य में सत्ता में वापस आना ""संभव नहीं"" है।बीजेपी द्वारा राज्य की 2…","Samik Bhattacharya: ""Hair on Anupam Kher's head..."" BJP leader attacks TMC, actor reacts. Samik Bhattacharya: Bharatiya Janata Party's Bengal unit chief Samik Bhattacharya has said that it is ""not possible"" for the Trinamool Congress (TMC), which his party suffered a crushing defeat in the assembly elections on Monday, to return to power in the state.BJP has...","Samik Bhattacharya: ""Hir in Anupam Kher caput..."" BJP dux TMC oppugnat, actor reagit. Samik Bhattacharya: Bharatiya Janata Factionis Bengalicae unitas dux Samik Bhattacharya dixit fieri ""non posse"" pro Congressu Trinamool (TMC), quod eius factio cladem in comitiis comitiis die Lunae oppressam passa est, ut potiretur in re publica.BJP...",https://hindi.moneycontrol.com/india/anupam-kher-has-hair-on-his-head-bjp-leader-attacks-trinamool-actor-reacts-article-2398921.html,https://images.moneycontrol.com/static-hindinews/2026/05/Anupam-kher.jpg,,"Samik Bhattacharya:  (TMC), , "" "" 
 294 207 , PTI , TMC "" "" 
VIDEO | Kolkata: West Bengal BJP President Samik Bhattacharya said, ""This victory belongs to the people. The people of West Bengal are p… [+502 chars]",,2026-05-09 21:06:59+00:00,random,,,
